date,Dynamic_Equity,60_40_Equity,Stock_Equity,Bond_Equity,Stock_Returns,Bond_Returns,60_40_Returns,Dynamic_Returns,Regime
1971-05-19,1.0050732241142326,0.9768331288184947,1.0050732241142326,0.9464597123497701,0.0023800000000000487,0.003761904761904855,0.0029327619047618825,0.0023800000000000487,Goldilocks
1971-05-20,1.0074602730215039,0.9813343913813781,1.0074602730215039,0.9539912030687185,0.002375000000000016,0.00795753968253976,0.004608015873015958,0.002375000000000016,Goldilocks
1971-05-21,1.0042777060190289,0.9784769917461104,1.0042777060190289,0.951567232563461,-0.003159000000000023,-0.002540873015873024,-0.002911749206349068,-0.003159000000000023,Goldilocks
1971-05-24,0.9957252770745708,0.9746740586013707,0.995725277074571,0.9544766871376283,-0.008515999999999746,0.003057539682539856,-0.0038865841269841717,-0.008515999999999968,Goldilocks
1971-05-25,0.9891624517733724,0.9722837895994803,0.9891624517733724,0.9580612773626562,-0.0065910000000001245,0.003755555555555512,-0.0024523777777777367,-0.0065909999999999025,Goldilocks
1971-05-26,0.990355381690211,0.974991319071531,0.9903553816902111,0.9629979542223999,0.0012060000000000404,0.005152777777777784,0.0027847111111110046,0.0012059999999998183,Goldilocks
1971-05-27,0.988465783621946,0.9745194170826794,0.9884657836219463,0.9645888115570935,-0.0019079999999999098,0.0016519841269841962,-0.0004840063492063118,-0.0019080000000000208,Goldilocks
1971-05-28,0.9907530934452473,0.97515253295769,0.9907530934452472,0.9628073844424163,0.002313999999999705,-0.0018468253968253467,0.0006496698412699065,0.0023140000000001493,Goldilocks
1971-06-02,1.003979046633355,0.9829635511825163,1.0039790466333547,0.9711333759193088,0.013349393784999997,0.008647619047619015,0.008010047619047889,0.013349393784999997,Goldilocks
1971-06-03,1.0044760162614381,0.9847282203984254,1.0044760162614383,0.9747708870047462,0.0004950000000001342,0.003745634920634844,0.0017952539682537516,0.0004949999999996901,Goldilocks
1971-06-04,1.0073598669041248,0.9845922935166758,1.0073598669041248,0.9702366551247978,0.002870999999999846,-0.004651587301587434,-0.00013803492063491074,0.002871000000000068,Goldilocks
1971-06-07,1.0057692456742833,0.9815530884076363,1.0057692456742833,0.965047429078063,-0.001578999999999886,-0.005348412698412686,-0.003086765079365228,-0.001578999999999886,Goldilocks
1971-06-08,0.9976144686303561,0.9757780912095954,0.9976144686303562,0.962589621776546,-0.008108000000000004,-0.0025468253968253807,-0.00588353015873011,-0.008108000000000115,Goldilocks
1971-06-09,0.9973161819042355,0.9740634756316795,0.9973161819042358,0.9587927404906496,-0.0002989999999999382,-0.003944444444444417,-0.0017571777777777298,-0.0002990000000000492,Goldilocks
1971-06-10,1.0007968153790814,0.9751124028430096,1.0007968153790816,0.9563546675219733,0.003489999999999993,-0.00254285714285718,0.0010768571428569906,0.003489999999999993,Goldilocks
1971-06-11,1.005073220171196,0.9771669399110402,1.0050732201711963,0.9552624497707319,0.004272999999999749,-0.001142063492063472,0.0021069746031743275,0.004272999999999749,Goldilocks
1971-06-14,0.9966205543895562,0.968782103058459,0.9966205543895564,0.946820886479484,-0.008410000000000029,-0.008836904761904907,-0.008580761904761647,-0.008410000000000029,Goldilocks
1971-06-15,0.9976151817028371,0.9667531104258033,0.9976151817028373,0.9404460015664297,0.0009980000000000544,-0.006732936507936382,-0.0020943746031746313,0.0009980000000000544,Goldilocks
1971-06-16,0.9996044263751526,0.9693656947219931,0.9996044263751527,0.9439868554008989,0.0019940000000000513,0.0037650793650794157,0.002702431746032019,0.0019940000000000513,Goldilocks
1971-06-17,0.9994055050943037,0.9693527359951978,0.999405505094304,0.9442370868371719,-0.00019899999999994922,0.00026507936507935703,-1.3368253968359944e-05,-0.00019900000000017126,Goldilocks
1971-06-18,0.9841905556847482,0.9633137115322916,0.9841905556847483,0.9510932972399283,-0.015224000000000015,0.0072611111111109405,-0.0062299555555555,-0.015223999999999793,Goldilocks
1971-06-21,0.9732512776583122,0.9583378598169628,0.9732512776583123,0.9546685777180055,-0.011114999999999986,0.003759126984127281,-0.005165349206349368,-0.011114999999999986,Goldilocks
1971-06-22,0.9704668057529319,0.9543784671739034,0.9704668057529316,0.9489049555984016,-0.0028610000000002245,-0.006037301587301647,-0.004131520634920616,-0.0028609999999998914,Goldilocks
1971-06-23,0.9786216383216737,0.9595576124952399,0.9786216383216737,0.949818088343372,0.00840300000000016,0.0009623015873012619,0.0054267206349205566,0.008402999999999938,Goldilocks
1971-06-24,0.9762347801458072,0.9582540732790603,0.976234780145807,0.9500672271355924,-0.002439000000000191,0.0002623015873017831,-0.0013584793650792681,-0.002438999999999969,Goldilocks
1971-06-25,0.9744443655590197,0.9570319920859108,0.9744443655590196,0.9496517612291231,-0.0018340000000000023,-0.00043730158730126423,-0.0012753206349205293,-0.0018340000000001133,Goldilocks
1971-06-28,0.9719585579824785,0.9551320891370252,0.9719585579824784,0.9485724744655671,-0.002551000000000081,-0.0011365079365082131,-0.001985203174603045,-0.002551000000000081,Goldilocks
1971-06-29,0.982698700048185,0.9607634266479624,0.9826987000481849,0.9468315428408041,0.011050000000000226,-0.0018353174603172873,0.00589587301587291,0.011050000000000226,Goldilocks
1971-06-30,0.9914496319721141,0.9651919207860714,0.9914496319721139,0.9450949335586571,0.00890499999999994,-0.0018341269841269936,0.004609349206349034,0.00890499999999994,Goldilocks
1971-07-01,0.9922447745769557,0.9660291190658573,0.9922447745769556,0.9460074002147477,0.0008019999999999694,0.0009654761904762665,0.0008673904761904438,0.0008019999999999694,Goldilocks
1971-07-02,0.9922447745769557,0.9661317021580246,0.9922447745769556,0.946258542655519,0.0,0.0002654761904761216,0.00010619047619031541,0.0,Reflation
1971-07-07,0.9922447745769557,0.9684020288468073,0.9948309996580615,0.9478333872300813,0.002606438600000205,0.0016642857142854517,0.002349914285714405,0.0,Reflation
1971-07-08,0.9922447745769557,0.9699759465328087,0.9978144978260358,0.9474207788071485,0.002998999999999752,-0.0004353174603171084,0.0016252730158730078,0.0,Reflation
1971-07-09,0.9922447745769557,0.9718371671719029,1.001294874794453,0.9470087259604927,0.0034879999999999356,-0.0004349206349206769,0.0019188317460316906,0.0,Reflation
1971-07-12,0.9922447745769557,0.9748686790088106,1.0025875464778127,0.9525600009207656,0.001290999999999931,0.005861904761904624,0.003119361904761808,0.0,Reflation
1971-07-13,0.9922447745769557,0.9670396262508966,0.9894606677317788,0.9521430669203627,-0.01309299999999991,-0.00043769841269836185,-0.008030879365079291,0.0,Reflation
1971-07-14,0.9922447745769557,0.9657789565545111,0.9866763254127816,0.9530589378704476,-0.002813999999999983,0.0009619047619042753,-0.0013036380952381466,0.0,Reflation
1971-07-15,0.9922447745769557,0.9665009759683962,0.9872732645896564,0.9539753116031702,0.0006049999999999667,0.0009615079365081769,0.0007476031746032064,0.0,Reflation
1971-07-16,0.9922447745769557,0.9637160172132998,0.9855830527606788,0.9495529546229525,-0.0017120000000000468,-0.00463571428571441,-0.002881485714286036,0.0,Reflation
1971-07-19,0.9922447745769557,0.9614193932212189,0.9837932339368655,0.9464823565962771,-0.0018159999999999288,-0.003233730158729964,-0.002383092063491743,0.0,Reflation
1971-07-20,0.9922447745769557,0.9640647859896053,0.9876713468650444,0.9473965383645134,0.00394199999999989,0.0009658730158730311,0.0027515492063490132,0.0,Reflation
1971-07-21,0.9922447745769557,0.9639342026492121,0.9872733153122578,0.9476484255393962,-0.0004030000000000422,0.0002658730158731082,-0.00013545079365084867,0.0,Reflation
1971-07-22,0.9922447745769557,0.9606188259318604,0.9855831033964434,0.9419335790620461,-0.0017119999999998248,-0.006030555555555539,-0.003439422222222155,0.0,Reflation
1971-07-23,0.9922447745769557,0.9583897785619161,0.9838928283741183,0.9388924792210743,-0.001715000000000244,-0.0032285714285714695,-0.0023204285714284456,0.0,Reflation
1971-07-26,0.9922447745769557,0.9563881708606142,0.9812077848454854,0.9378336171472861,-0.0027289999999998704,-0.0011277777777778386,-0.00208851111111108,0.0,Reflation
1971-07-27,0.9922447745769557,0.9499781537242142,0.9723572906261789,0.9348083594195916,-0.00902000000000025,-0.0032257936507935625,-0.006702317460317242,0.0,Reflation
1971-07-28,0.9922447745769557,0.9448803025448043,0.9652970043389425,0.9324487102234532,-0.00726099999999974,-0.0025242063492066924,-0.00536628253968241,0.0,Reflation
1971-07-29,0.9922447745769557,0.9407029927264937,0.9548553866430082,0.9372722822022125,-0.010816999999999966,0.005173015873016107,-0.004420993650793625,0.0,Reflation
1971-07-30,0.9922447745769557,0.9390092853584974,0.9504802392614098,0.9394953284048803,-0.004582000000000086,0.0023718253968254555,-0.0018004698412698028,0.0,Reflation
1971-08-02,0.9922447745769557,0.9410887109874873,0.9542593486927131,0.9390934331810626,0.0039759999999999796,-0.0004277777777778047,0.002214488888888866,0.0,Reflation
1971-08-03,0.9890439976830924,0.9313419328849533,0.9398395356746175,0.9360641115468051,-0.015110999999999986,-0.0032257936507936735,-0.010356917460317527,-0.0032257936507934515,Deflation
1971-08-04,0.990699076468104,0.9282995788039394,0.9336741883205921,0.9376305331175959,-0.006559999999999899,0.0016734126984125908,-0.0032666349206351697,0.0016734126984125908,Deflation
1971-08-05,0.9930492348328365,0.930366798821538,0.9356629143417149,0.9398548011044917,0.0021299999999999653,0.002372222222222442,0.0022268888888887783,0.002372222222221998,Deflation
1971-08-06,0.9933195649023188,0.9314176377833983,0.9372544769590102,0.9401106504670146,0.0017010000000001746,0.00027222222222222925,0.0011294888888890853,0.00027222222222222925,Deflation
1971-08-09,0.9922001095196513,0.9267287010250321,0.9300947900095203,0.9390511606863293,-0.007638999999999951,-0.0011269841269843095,-0.005034193650793384,-0.0011269841269838654,Deflation
1971-08-10,0.9917768495522968,0.9266300647292881,0.9301943101520515,0.9386505733856396,0.00010700000000007925,-0.0004265873015874,-0.00010643492063522331,-0.00042658730158717795,Deflation
1971-08-11,0.9941295646342899,0.9341666147388613,0.9413324568218121,0.9408772611347268,0.01197399999999993,0.002372222222222442,0.008133288888888979,0.002372222222221776,Deflation
1971-08-12,0.9985731659898616,0.9437712828927944,0.9546579590805817,0.9450828331464022,0.014156000000000057,0.004469841269841401,0.010281536507936506,0.004469841269841179,Deflation
1971-08-13,1.0072258817250026,0.9452139616368175,0.9515753685307106,0.9532720509021898,-0.0032289999999999264,0.00866507936507932,0.0015286317460316834,0.008665079365079764,Deflation
1971-08-16,1.026518653980948,0.9706511306752555,0.9821047610792816,0.9715313717851256,0.032083000000000306,0.0191543650793653,0.026911546031745948,0.01915436507936441,Deflation
1971-08-17,1.0346794772800967,0.9809908947796608,0.9943358937737629,0.9792550461908175,0.012453999999999965,0.007950000000000124,0.010652400000000117,0.007950000000000124,Deflation
1971-08-18,1.0313188219144074,0.9715343325236501,0.9805136305144136,0.9760744102570587,-0.013901000000000163,-0.0032480158730160413,-0.009639806349206581,-0.0032480158730157083,Deflation
1971-08-19,1.032300211809229,0.969303140702172,0.9761385786950585,0.9770032302712636,-0.004461999999999855,0.0009515873015872867,-0.0022965650793650427,0.0009515873015872867,Deflation
1971-08-20,1.0303933239179706,0.9695942332053598,0.9778292507133581,0.9751984881931235,0.0017319999999998448,-0.0018472222222223333,0.00030031111111106235,-0.0018472222222220003,Deflation
1971-08-23,1.022724253607095,0.9726834158377365,0.987873512776686,0.9679402251595718,0.010272000000000281,-0.0074428571428571955,0.003186057142856802,-0.0074428571428574175,Deflation
1971-08-24,1.0301422511894094,0.9817325521254031,0.9984141231580134,0.9749608646180904,0.01067000000000018,0.007253174603174761,0.009303269841269834,0.007253174603175205,Deflation
1971-08-25,1.0289616754666178,0.9813414174101913,0.9985139645703291,0.9738435285160993,9.999999999998899e-05,-0.0011460317460318947,-0.0003984126984126757,-0.0011460317460316727,Deflation
1971-08-26,1.0313825936308405,0.9812681221101043,0.9968234804283116,0.9761347659290247,-0.0016929999999999445,0.0023527777777778702,-7.468888888895187e-05,0.002352777777777648,Deflation
1971-08-27,1.0345295383778355,0.9838752300202118,0.9992098758404573,0.9791131390303058,0.0023940000000002293,0.003051190476190513,0.002656876190476165,0.003051190476190291,Deflation
1971-08-30,1.0355131624944836,0.9786094485803946,0.9896634246866775,0.9800440735863044,-0.009554000000000062,0.0009507936507935355,-0.005352082539682446,0.0009507936507935355,Deflation
1971-08-31,1.0386706558042482,0.9769118376831106,0.9847903219835201,0.9830324301979859,-0.0049240000000001505,0.003049206349206468,-0.001734717460317281,0.003049206349206024,Deflation
1971-09-01,1.0432894428554158,0.9788863036606724,0.9851881772736018,0.9874038037744932,0.000404000000000293,0.0044468253968252824,0.0020211301587300667,0.0044468253968252824,Deflation
1971-09-02,1.045606588707998,0.9816570770803029,0.9873762802153262,0.9911014742888665,0.0022209999999998065,0.0037448412698415368,0.0028305365079364098,0.0022210000000002506,Goldilocks
1971-09-03,1.0603496416087805,0.9914315768335169,1.0012982857663622,0.9948110255212046,0.01409999999999978,0.003742857142856826,0.009957142857142998,0.01409999999999978,Goldilocks
1971-09-08,1.0671937518243026,0.9923668021084486,1.0077612443580215,0.9943546757015608,0.0064545787040000135,-0.0004587301587301029,0.0009433079365079866,0.0064545787040000135,Goldilocks
1971-09-09,1.061506676320831,0.9879010538374658,1.0023908846868377,0.9911163150573216,-0.005328999999999917,-0.003256746031746083,-0.004500098412698383,-0.005329000000000028,Goldilocks
1971-09-10,1.0575047961511015,0.9860390014797042,0.9986118710515683,0.9920507961543755,-0.00376999999999994,0.0009428571428571342,-0.0018848571428571326,-0.00376999999999994,Goldilocks
1971-09-13,1.0538193919365149,0.9818655053231716,0.9951317086809537,0.9867393876854411,-0.0034849999999999604,-0.0053539682539681666,-0.004232587301587154,-0.0034850000000000714,Goldilocks
1971-09-14,1.046131779472338,0.9782140410198752,0.9878722228661261,0.9883628089161332,-0.0072950000000000514,0.0016452380952380885,-0.00371890476190484,-0.0072950000000000514,Goldilocks
1971-09-15,1.0506604839456737,0.9811245569686976,0.9921487217189136,0.9892966548875732,0.004329000000000027,0.000944841269841179,0.0029753365079363547,0.004329000000000027,Goldilocks
1971-09-16,1.0495016054318815,0.9813950140755398,0.9910543816788575,0.9916152207779564,-0.0011030000000000761,0.002343650793650509,0.0002756603174602912,-0.0011030000000000761,Goldilocks
1971-09-17,1.0526606052642318,0.9835376953675407,0.9940374553677108,0.9925505657699362,0.003009999999999957,0.0009432539682538987,0.0021833015873014006,0.003010000000000179,Goldilocks
1971-09-20,1.0497121029088863,0.9814299928204195,0.9912531564552259,0.9914032245802188,-0.0028009999999999424,-0.0011559523809523409,-0.0021429809523807464,-0.0028010000000003865,Goldilocks
1971-09-21,1.0461315349258642,0.9789679152274149,0.9878719919385571,0.9902579964902375,-0.003411000000000053,-0.0011551587301587007,-0.0025086634920634676,-0.003410999999999831,Goldilocks
1971-09-22,1.0369695149429834,0.973371600076415,0.9792202090331594,0.989114877239527,-0.008757999999999821,-0.0011543650793652827,-0.005716546031745984,-0.008758000000000044,Goldilocks
1971-09-23,1.0360217248063255,0.9726610511686333,0.9783252017621031,0.9886658504857324,-0.0009139999999999704,-0.00045396825396837315,-0.0007299873015874647,-0.0009139999999999704,Goldilocks
1971-09-24,1.0335995060137284,0.9724810872594776,0.9760378774403832,0.9916757887416556,-0.0023380000000001733,0.003044444444444405,-0.00018502222222172016,-0.00233799999999984,Goldilocks
1971-09-27,1.0280180686812541,0.9702417566034658,0.9707672729022049,0.9939995369688458,-0.005400000000000182,0.0023432539682539666,-0.0023026984126985894,-0.005400000000000182,Goldilocks
1971-09-28,1.0307556807981524,0.9721579286303714,0.9733524261499438,0.9949367365322735,0.002663000000000304,0.0009428571428571342,0.001974942857142725,0.002663000000000082,Goldilocks
1971-09-29,1.0309659549570354,0.9734595585965538,0.9735509900448784,0.9979626076230607,0.000204000000000093,0.0030412698412698447,0.001338907936508038,0.000204000000000093,Goldilocks
1971-09-30,1.0355991159586122,0.978357654795762,0.9779261281941402,1.003788808370422,0.004493999999999998,0.00583809523809542,0.005031638095238211,0.004493999999999998,Goldilocks
1971-10-01,1.0418127106543638,0.9819729192725309,0.983793684963305,1.0040278057057481,0.006000000000000005,0.0002380952380949264,0.0036952380952379738,0.005999999999999783,Goldilocks
1971-10-04,1.044761040625516,0.9842834236172205,0.9865778210917512,1.0056717020257253,0.00283000000000011,0.0016373015873019092,0.002352920634920652,0.0028300000000003322,Goldilocks
1971-10-05,1.0437079214965654,0.9829552284406823,0.9855833506480906,1.0037996361708827,-0.00100800000000012,-0.0018615079365081888,-0.001349403174603081,-0.0010079999999998979,Goldilocks
1971-10-06,1.0511850450461668,0.988099348320884,0.9926440697721335,1.0061458186538377,0.007163999999999948,0.00233730158730161,0.005233320634920657,0.007163999999999948,Goldilocks
1971-10-07,1.0532916198764393,0.9896577409711758,0.9946333284879569,1.0070884814625052,0.002004000000000117,0.0009369047619049997,0.0015771619047619811,0.0020039999999998948,Goldilocks
1971-10-08,1.0463409484768746,0.9866639132009962,0.988069743153265,1.0094407524156355,-0.0065989999999999105,0.00233571428571433,-0.00302511428571417,-0.0065990000000000215,Goldilocks
1971-10-13,1.0428662738724153,0.9840978133568751,0.9847885747645413,1.0110887045011265,-0.003320786221276628,0.0016325396825394023,-0.002600784126984057,-0.003320786221276517,Goldilocks
1971-10-14,1.0333887051754629,0.9782724791539695,0.9758388161970811,1.0099091010125423,-0.009087999999999985,-0.0011666666666663161,-0.005919466666666651,-0.009087999999999874,Goldilocks
1971-10-15,1.0298080133120298,0.9757824340755618,0.9724575346989581,1.008731675243187,-0.0034650000000001624,-0.0011658730158732311,-0.00254534920634919,-0.0034650000000001624,Goldilocks
1971-10-18,1.0251749070601388,0.9718744687951973,0.9680824482503474,1.0054392871364906,-0.004499000000000142,-0.003263888888888733,-0.004004955555555467,-0.004499000000000142,Goldilocks
1971-10-19,1.0214894032692576,0.9695979531248073,0.9646021918488872,1.0049732740065798,-0.003595000000000237,-0.0004634920634919437,-0.00234239682539672,-0.003595000000000015,Goldilocks
1971-10-20,1.007272313754556,0.9626780956720589,0.9511768585427348,1.0080232881334061,-0.013917999999999542,0.0030349206349207236,-0.0071368317460317465,-0.013918000000000097,Goldilocks
1971-10-21,1.0067455103344622,0.9635440567083856,0.9506793930457167,1.0110809587740774,-0.0005230000000002732,0.0030333333333332213,0.0008995333333332578,-0.0005230000000001622,Goldilocks
1971-10-22,1.0057981628092376,0.9625506917278396,0.9497848037368608,1.0099021667673798,-0.0009409999999998586,-0.001165873015873009,-0.0010309492063492742,-0.0009409999999998586,Goldilocks
1971-10-27,0.9876858341636978,0.9560417008830727,0.9326811589461671,1.008018619075393,-0.01800791581777328,-0.0018650793650792918,-0.006762231746031744,-0.01800791581777328,Goldilocks
1971-10-28,0.9894765085810368,0.9577066004618386,0.9343721098873365,1.0096658495013267,0.0018130000000000646,0.0016341269841271266,0.001741450793650623,0.0018130000000000646,Goldilocks
1971-10-29,0.9923202640666987,0.9602517772005187,0.9370574953311529,1.012021335822445,0.0028740000000002652,0.002332936507936534,0.0026575746031745062,0.002874000000000043,Goldilocks
1971-11-01,0.9772608117392223,0.953478606233224,0.9228367107820072,1.0172131659135217,-0.015176000000000078,0.005130158730159096,-0.0070535365079363865,-0.01517600000000019,Goldilocks
1971-11-04,0.9982174742003755,0.9528420578618704,0.9426262871390095,1.0174440571559433,0.021444288166898584,0.00022698412698418657,-0.0006676063492062623,0.021444288166898806,Goldilocks
1971-11-05,0.9947426791726842,0.9509384639488832,0.9393450050334788,1.0176750008070121,-0.0034809999999997343,0.00022698412698418657,-0.0019978063492063214,-0.0034809999999998453,Goldilocks
1971-11-08,0.9940055748474174,0.9492714567461719,0.9386489503847489,1.0143461535722296,-0.0007410000000001027,-0.003271031746031716,-0.0017530126984125483,-0.0007409999999998806,Goldilocks
1971-11-09,0.9947431269839542,0.9497810136099126,0.9393454279059346,1.0145784066399326,0.0007420000000002425,0.00022896825396845344,0.0005367873015873492,0.0007420000000000204,Goldilocks
1971-11-10,0.9836855623844004,0.9422044024170767,0.9289036641293322,1.0112617015153689,-0.011116000000000015,-0.0032690476190478934,-0.007977219047619055,-0.011116000000000126,Goldilocks
1971-11-11,0.9701008647678718,0.935275341507949,0.9160755045277061,1.013617700503304,-0.013809999999999989,0.0023297619047617513,-0.00735409523809516,-0.013809999999999989,Goldilocks
1971-11-12,0.9701008647678718,0.9358847550439634,0.9160755045277061,1.0152688515590844,0.0,0.0016289682539685213,0.0006515873015873197,0.0,Goldilocks
1971-11-15,0.966836475357928,0.934080918882841,0.9129929104549702,1.015501315895334,-0.0033650000000001734,0.00022896825396800935,-0.0019274126984125672,-0.0033649999999998403,Goldilocks
1971-11-16,0.9763143733258618,0.9399219403728253,0.9219429799561605,1.0164442814029513,0.009803000000000228,0.0009285714285716118,0.006253228571428515,0.009803000000000006,Goldilocks
1971-11-17,0.9777886080295838,0.9411224743204113,0.9233351138558941,1.0173877191704916,0.0015099999999996783,0.0009281746031746252,0.0012772698412697459,0.0015099999999999003,Goldilocks
1971-11-18,0.9702068351629224,0.93630316240315,0.9161755733830554,1.01619632585332,-0.007754000000000039,-0.0011710317460319475,-0.005120812698412358,-0.007754000000000039,Goldilocks
1971-11-19,0.9647309877852628,0.9326941863222534,0.9110046784468815,1.0150071342005655,-0.005643999999999982,-0.0011702380952379743,-0.0038544952380954456,-0.005644000000000093,Goldilocks
1971-11-22,0.9560956807135967,0.9269877589858931,0.9028502755701036,1.0131100375330715,-0.008950999999999931,-0.0018690476190477145,-0.006118219047619,-0.008951000000000153,Goldilocks
1971-11-23,0.9494613327851252,0.9213981081409384,0.8965853975079225,1.0083825927190433,-0.0069390000000000285,-0.004666269841269721,-0.006029907936507928,-0.0069389999999998064,Goldilocks
1971-11-24,0.9512520168587582,0.9209798343508694,0.8982763575676224,1.0043854761640152,0.0018859999999998323,-0.003963888888888989,-0.0004539555555556074,0.0018860000000002763,Goldilocks
1971-11-29,0.9836877966537038,0.9296442693689125,0.9289057739711573,1.0039195529014613,0.03409798793600016,-0.0004638888888889303,0.009407844444444313,0.03409798793599994,Goldilocks
1971-11-30,0.9897955141831265,0.9337156715322527,0.9346733499217441,1.005561280075075,0.006208999999999909,0.0016353174603174203,0.0043795269841269135,0.006208999999999909,Goldilocks
